date,text,likes,retweets,link
2018-06-23,"Um chefe de Estado deve tomar posições, decidir, mostrar a todos sua verdadeira face. Sempre me posicionei contra a liberação das drogas e aborto.
Marina ao sugerir plebiscito, sem dizer sua posição para temas tão relevantes, se esquiva e lava suas mãos no politicamente correto.",10297,2097,https://twitter.com/jairbolsonaro/status/1010485771013410816
2018-06-23,"Marina, o ativismo da esquerda, o aborto & a maconha: https://t.co/wkGRzXNk69",3935,801,https://twitter.com/jairbolsonaro/status/1010479686558863360
2018-06-22,"- A Paraíba em 2 minutos.
- O Nordeste é Brasil. https://t.co/iLAw4sV68l",4037,806,https://twitter.com/jairbolsonaro/status/1010276259862073349
2018-06-22,- Parabéns Polícia Militar do Estado do Rio de Janeiro. https://t.co/tEoml3lmkk,8933,1592,https://twitter.com/jairbolsonaro/status/1010178315590733825
2018-06-22,"RT @CarlosBolsonaro: A “função” do Greenpeace é algo bem semelhante a do MST, tendo dimensões mundiais com seus tentáculos POLÍTICOS camufl…",0,483,https://twitter.com/jairbolsonaro/status/1010089370693533696
2018-06-22,"- Obrigado Campina Grande/PB.
- Um abraço Nordeste.
. Em deslocamento para Patos/PB https://t.co/luqw8WHVsb",5266,1035,https://twitter.com/jairbolsonaro/status/1009957226667237377
2018-06-21,Um abraço para a Associação de capoeiristas. https://t.co/s30Ih8neWo,2285,362,https://twitter.com/jairbolsonaro/status/1009836605346021379
2018-06-21,A fakenews de todo dia: a sujeira atinge limites estratosféricos a ponto de tudo que possa ser negativo no mundo quando não descontextualizam tentam associar de um jeito ou de outro ao nome de Bolsonaro. Por que será? https://t.co/yATtBmmywD,5219,919,https://twitter.com/jairbolsonaro/status/1009788537020051456
2018-06-21,RT @fabiomoraes: BOM DIA! https://t.co/PLS6ByzpWr,0,57,https://twitter.com/jairbolsonaro/status/1009782377109970948
2018-06-21,Mais uma! Já imaginou se um tal de Bolsonaro falasse isso? https://t.co/Yk0IS0tyDd,3445,721,https://twitter.com/jairbolsonaro/status/1009781448692379650
2018-06-20,Chegada em Campina Grande - PB (21 de junho / quinta-feira) às 15:00. 👍🏻 https://t.co/NNEvqV1TRZ,3116,615,https://twitter.com/jairbolsonaro/status/1009558410591956993
2018-06-20,RT @odiodobem: 23h59 / 00h01 https://t.co/EttYW3TfgN,0,736,https://twitter.com/jairbolsonaro/status/1009521691582746625
2018-06-20,Resultado PESQUISA PRESIDENCIAL - SÃO PAULO/SP https://t.co/MChKFqbXVY,3929,755,https://twitter.com/jairbolsonaro/status/1009495438154698752
2018-06-20,Entrevista para a Revista Time no gabinete do Deputado Federal @bolsonarosp . Logo mais detalhes sobre data de publicação! Um forte abraço! https://t.co/Jsu4TuMQDQ,3392,555,https://twitter.com/jairbolsonaro/status/1009461056127807493
2018-06-20,Os Estados Unidos acabam de deixar o tendencioso e parcial Conselho de Direitos Humanos da ONU. Boa noite a todos!,14303,2412,https://twitter.com/jairbolsonaro/status/1009246468321042439
2018-06-19,Aproveitando o momento para bater um papo com internautas. 👍🏻  Via live no facebook. https://t.co/bSybaYXDFA https://t.co/P0IzrPO8E5,3230,407,https://twitter.com/jairbolsonaro/status/1009156548617228288
2018-06-19,"Participação no Fórum UNICA 2018 com Presenciáveis: O Brasil da ""roubabilidade"": a eficiência do Estado e o avanço do Brasil dependem essencialmente do fim do toma lá, dá cá! https://t.co/JwjU2RiGQC",3383,746,https://twitter.com/jairbolsonaro/status/1008865542688706560
2018-06-18,Via @BolsonaroSP - Fórum UNICA 2018 com presidenciáveis em São Paulo. https://t.co/63pR3iPOQl,1187,217,https://twitter.com/jairbolsonaro/status/1008803786884812800
2018-06-18,"Tenho independência para trabalhar e planejar. Já recusei diversas ajudas financeiras significativas que pudessem acabar com essa independência. Não quero dever nada pra ninguém, não há governo que corresponda positivamente assim. Ou chego ao poder independente ou não chego!",14337,3200,https://twitter.com/jairbolsonaro/status/1008780621659955200
2018-06-18,"RT @CarlosBolsonaro: Seria Trump um estatista, não entende de economia, racista, misógino, homofóbico, eletricista, despreparado, maquinist…",0,528,https://twitter.com/jairbolsonaro/status/1008779707171647490
2018-06-18,Derrotado o candidato apoiado por Nicolas Maduro e as FARC também perderam força na Colômbia. Grandes passos!,3721,545,https://twitter.com/jairbolsonaro/status/1008517244752711680
2018-06-18,"Parabéns Colômbia e bom governo @IvanDuque ! O Foro de SP da máfia bolivariana precisa ser combatido e a população da América do Sul vem dando seu recado! Logo mais, se Deus quiser, no Brasil! 👍🏻 https://t.co/19PqBzI8qn",5656,1089,https://twitter.com/jairbolsonaro/status/1008512871511273472
2018-06-17,"Na Globonews Jair Bolsonaro chama-se ""1° LUGAR"" https://t.co/HaqMGhrPDk",8859,2314,https://twitter.com/jairbolsonaro/status/1008454877188710401
2018-06-17,Sikeira Jr. diz porque Jair Bolsonaro. https://t.co/wcHo6QZYLS,4707,1040,https://twitter.com/jairbolsonaro/status/1008446514719576064
2018-06-17,"A menção de que “hiena” seria um animal da Amazônia foi oriunda de O Globo, Marins Silva e seus adversários, exatamente como a fonte explicitada.",2609,250,https://twitter.com/jairbolsonaro/status/1008325887681589248
2018-06-17,"Marina Silva gosta de apelidar seus adversários com nome de animais da Amazônia. Jair Bolsonaro ela apelidou de ""hiena."" (O Globo, 17/junho, pág 3). Imagine se eu assim o fizesse? Um bom domingo a todos.",9269,1537,https://twitter.com/jairbolsonaro/status/1008321225981153280
2018-06-16,"- O Exército unindo e integrando.
- Maturacá é Brasil. https://t.co/ymii6w2VBS",1860,283,https://twitter.com/jairbolsonaro/status/1008094652736696321
2018-06-16,"Heródoto Barbeiro: ""Não existe processo de corrupção ou improbidade administrativa contra Jair Bolsonaro."" https://t.co/7nlv56boIt",7013,1993,https://twitter.com/jairbolsonaro/status/1007996777256103936
2018-06-16,Armas de fogo com regras. https://t.co/KaTvN026oM,4532,1003,https://twitter.com/jairbolsonaro/status/1007803461117898752
2018-06-15,"- O Centrão, em nome do """"patriotismo e da ""ética"", contra Jair Bolsonaro.
- Tudo não passa de desespero ante a possibilidade de serem apeados do Poder. https://t.co/gxcaaqbKMf",5831,1298,https://twitter.com/jairbolsonaro/status/1007729878165270528
2018-06-15,Entrada para palestra e conversa com maranhenses. 🇧🇷 https://t.co/xzAC6CvUpF,5181,1251,https://twitter.com/jairbolsonaro/status/1007572384931614720
2018-06-15,Boa noite* 👍🏻,4653,770,https://twitter.com/jairbolsonaro/status/1007418003401641990
2018-06-15,👍🏻,5850,1426,https://twitter.com/jairbolsonaro/status/1007417893364162561
2018-06-14,Recepção há pouco em São Luís - MA! Obrigado a todos pela consideração! Seguindo agenda de compromissos no Estado. 👍🏻👏🏻🇧🇷 https://t.co/Lb4sX4xsvK,6980,1524,https://twitter.com/jairbolsonaro/status/1007341912657924096
2018-06-14,"- Às 12h05 de hoje, quinta-feira, pousaremos no aeroporto de São Luís/Maranhão.
- Meu muito obrigado a todos pelo apoio e consideração. Jair Bolsonaro. Com @HeitorFreireCE https://t.co/YxUxUZRGu6",3413,589,https://twitter.com/jairbolsonaro/status/1007227334389325824
2018-06-13,Há pouco tempo: uma conversa legal com @moura_101 . Assista: https://t.co/IuNEofDBbQ,1140,202,https://twitter.com/jairbolsonaro/status/1007037226964996098
2018-06-13,Mexendo nuns arquivos e encontro uma fotografia na usina de Eldorado Paulista na década de 80! Bons tempos dos lambaris fritos! 👍🏻 https://t.co/PJq1Pjsy82,3250,277,https://twitter.com/jairbolsonaro/status/1007035468553256960
2018-06-13,Estivemos lá e conferimos! A mulher no serviço militar israelense. https://t.co/fN0Aimr7yl,2219,397,https://twitter.com/jairbolsonaro/status/1006946555906134017
2018-06-13,PESQUISA PRESIDENCIAL - RIO GRANDE DO SUL https://t.co/X3n7g2UYGN,8123,1513,https://twitter.com/jairbolsonaro/status/1006704781514170368
2018-06-12,inscritos* 👍,1164,68,https://twitter.com/jairbolsonaro/status/1006544522740994050
2018-06-12,Grato pela confiança e consideração dos mais de 600.000 inscitos em nosso canal do youtube. https://t.co/c7nCWDoLRh https://t.co/Z4DAcjKNiO,4741,638,https://twitter.com/jairbolsonaro/status/1006535283423285255
2018-06-12,Parabéns @RealDonaldTrump por esta grande conquista em prol da liberdade e paz mundial! / Congratulations @RealDonaldTrump for this great achievement in favor of freedom and world peace! 🇧🇷 🇺🇸,15270,2767,https://twitter.com/jairbolsonaro/status/1006447307208916993
2018-06-12,Um bate papo bacana com @ladyfontenelle para seu canal no Youtube! Assista: https://t.co/6TM7KTUWsR,1066,202,https://twitter.com/jairbolsonaro/status/1006340486628552704
2018-06-11,Kkk... 👍🏻 (app - jogos). Obrigado pela homenagem! https://t.co/czuiKa8WRt,5329,1124,https://twitter.com/jairbolsonaro/status/1006312586793619456
2018-06-11,"Há meses Bolsonaro e outros parlamentares costuram o apoio deputado por deputado, afastando-se do ""sindicato"" partidário que mergulhou o Poder na corrupção... https://t.co/lBfvk8dB5M",2123,426,https://twitter.com/jairbolsonaro/status/1006282696073543680
2018-06-11,"Até ontem alguns sequer falavam meu nome, não crendo que os brasileiros desejariam uma política diferente do tradicional toma lá, dá cá, responsável pela corrupção generalizada em nosso país. Agora imploram por atenção porque mesmo com estrutura continuam irrelevantes. Não terão!",14697,2869,https://twitter.com/jairbolsonaro/status/1006266918389649410
2018-06-11,"- O desespero toma conta dos sanguessugas da política. 
- Mentem, distorcem ou potencializam tudo que fiz ao longo dos meus últimos 40 anos.
- Juntos construiremos um novo Brasil. https://t.co/u6zYG7u4YC",5336,1357,https://twitter.com/jairbolsonaro/status/1006236709888118785
2018-06-11,BOLSONARO QUER O FIM DO MONOPÓLIO DA TAURUS. https://t.co/4xIm2ye3RI,4780,776,https://twitter.com/jairbolsonaro/status/1006206311472812032
2018-06-11,MAIS UMA BACANA: entrevista com a competente jornalista @LedaNagle . https://t.co/AU3wNH0808,1551,331,https://twitter.com/jairbolsonaro/status/1005963763869200384
2018-06-10,"O Brasil não suporta mais 4 anos de PT, PSDB e aliados. Eis porque todos estão contra nós. https://t.co/Ci1y0p7iQ5",5222,1176,https://twitter.com/jairbolsonaro/status/1005925853254115328
2018-06-10,RT @CarlosBolsonaro: Segundo a margem de erro do Datafoice este que aparece no vídeo seria Elvis Presley chegando em aeroportos confirmando…,0,1247,https://twitter.com/jairbolsonaro/status/1005904447409741825
2018-06-10,"- Obrigado Guarujá. 
- Um abraço São Paulo. https://t.co/lNyASz2fR9",3459,689,https://twitter.com/jairbolsonaro/status/1005901410423144451
2018-06-10,O Datafolha e o vexame de sempre. https://t.co/ipZbSMorKH,9336,2374,https://twitter.com/jairbolsonaro/status/1005794766972473344
2018-06-10,A atuação de Jair Bolsonaro em vídeos! Inscreva-se no canal e acompanhe: https://t.co/c7nCWDoLRh https://t.co/AXiMuARndy,1851,400,https://twitter.com/jairbolsonaro/status/1005750991067799552
2018-06-10,"- VAMOS ACREDITAR NO BRASIL.
- ESSA É A NOSSA PÁTRIA. https://t.co/sEzogrMndO",4428,922,https://twitter.com/jairbolsonaro/status/1005617099442618368
2018-06-09,Dos EUA Jones Sathler fala sobre o Brasil e Trump: https://t.co/gWOMlkfbQe,1627,349,https://twitter.com/jairbolsonaro/status/1005568827990663169
2018-06-09,BAND: Bolsonaro é questionado por 5 jornalistas simultaneamente sobre diversos temas envolvendo o Brasil. Assista em nosso canal do youtube. https://t.co/0WrCtJFl2Z,2777,583,https://twitter.com/jairbolsonaro/status/1005241276801961984
2018-06-08,"RT @CarlosBolsonaro: Sabatina com pré-candidatos à Presidência da República na TV Correio, com @jairbolsonaro . https://t.co/Cf2S7yIqyw",0,189,https://twitter.com/jairbolsonaro/status/1005212632092209153
2018-06-08,Os antigos inscritos do canal Jair Bolsonaro do youtube foram recuperados e os demais problemas de acesso encontram-se normalizados. Agradeço aos gerenciadores desta rede social e principalmente a todos pela solidariedade. 🇧🇷👍🏻 https://t.co/c7nCWDoLRh,5888,980,https://twitter.com/jairbolsonaro/status/1005211671898546176
2018-06-08,"- Jair Bolsonaro:
- A verdadeira imagem do Nordeste.
- Obrigado Aracaju/SE. https://t.co/nZEL4QFCwy",8524,1897,https://twitter.com/jairbolsonaro/status/1005192989604446208
2018-06-08,"O ""Centrão"" e algumas de suas propostas que nem mesmo eles acreditam. https://t.co/duLWoy7z3p",1478,283,https://twitter.com/jairbolsonaro/status/1005139228911636481
2018-06-08,INSCREVA-SE ou REINSCREVA-SE gratuitamente no canal com apenas um clique. https://t.co/c7nCWDoLRh https://t.co/eqFk5UVqzE,3472,1057,https://twitter.com/jairbolsonaro/status/1005106253415288837
2018-06-08,"ABSURDO: ao que parece perdemos todos os cerca de 538.000 inscritos no @YouTubeBrasil sem explicação alguma e as inscrições RECOMEÇARAM DO ZERO. Hoje, ao menos, parece ser possível reinscrever-se no canal. Continuamos insistindo restabelecer a normalidade. https://t.co/c7nCWDoLRh",8251,2134,https://twitter.com/jairbolsonaro/status/1005033457884499968
2018-06-08,Atenção @YouTubeBrasil perdemos nossa conta por algum motivo e foi reativada mas sem os mais de 537.000 inscritos aparecendo agora somente com 532. Muitos alegam não conseguir se inscrever bem como nosso alcance está brutalmente reduzido. Tentamos solução há dias sem sucesso! https://t.co/gAzrQJRaRY,7709,2150,https://twitter.com/jairbolsonaro/status/1004898885142228992
2018-06-07,EMOCIONANTE: Aracaju - Sergipe. Um gigantesco muito obrigado Nordeste! https://t.co/PWM8njVC1g,7005,1580,https://twitter.com/jairbolsonaro/status/1004836455376719872
2018-06-07,Boa tarde 👍🏻.,14118,1737,https://twitter.com/jairbolsonaro/status/1004759748372287488
2018-06-07,"Com ajuda de todos, nossas ideias para um Brasil melhor têm alcançado cada vez mais pessoas. Juntos estamos provando que é possível fazer diferente dos que querem o poder a todo custo e é isso que poderá garantir um governo que priorize os brasileiros e não partidos políticos.",9328,1789,https://twitter.com/jairbolsonaro/status/1004729675388682240
2018-06-07,Mais impostos? Taxar herança? Respondemos na TV Correio. https://t.co/4x4OsfdClB,2019,393,https://twitter.com/jairbolsonaro/status/1004706992508887041
2018-06-07,"RT @CarlosBolsonaro: FHC, a princesa isabel da maconha do PSDB, pediu dinheiro para Marcelo Odebrecht a fim de financiar campanha de tucano…",0,1104,https://twitter.com/jairbolsonaro/status/1004573737256091649
2018-06-07,"Caro senhor divulgado como “santo” na Lava-Jato que alega não conhecer nossas propostas, acesse https://t.co/yvI9KznFUU ou nosso canal no youtube para mais informações. Uma boa noite!",5791,1273,https://twitter.com/jairbolsonaro/status/1004546865193472000
2018-06-07,Em direção à Aracaju para ouvir o povo Sergipano! Um forte abraço a todos! https://t.co/WLRTuFDNOQ,2298,353,https://twitter.com/jairbolsonaro/status/1004533405063827458
2018-06-06,"O Youtube entendeu que o canal poderia estar sendo invadido e por isso o desativou, mas já resolvemos o problema. Um abraço a todos! https://t.co/sbhMz9GHp9 https://t.co/emc6YJ2IKr",5550,1236,https://twitter.com/jairbolsonaro/status/1004428491755057152
2018-06-06,Jair Messias Bolsonaro: Pré-candidatos à Presidência discutem o futuro do país no Correio Brasiliense. https://t.co/jnKQq5p6Rr,2052,370,https://twitter.com/jairbolsonaro/status/1004413350284087296
2018-06-05,"Fique por dentro de nosso trabalho, o que defendemos e propomos. https://t.co/yvI9KznFUU https://t.co/eASr9NIyI2",3874,1018,https://twitter.com/jairbolsonaro/status/1004120182707642370
2018-06-05,"- O petista Pedro Dalari, a serviço da Globo, fala em corrupção no governo militar.
- Estariam com medo da possível eleição de um militar em outubro?
- Em editorial de capa do Jornal O Globo de 07/out/1974, Roberto Marinho diz que participou da Revolução de 1964. https://t.co/2sUGdWc3Fa",5733,1439,https://twitter.com/jairbolsonaro/status/1003807708372504580
2018-06-04,Brasil / Venezuela: https://t.co/VnBVLAhv05,6249,1727,https://twitter.com/jairbolsonaro/status/1003783858792419333
2018-06-04,"Eduardo Costa ( @eduardocosta ) demonstra, mais uma vez, sua indignação com a política e cita Jair Bolsonaro. https://t.co/qGO1NPxvLq",1845,314,https://twitter.com/jairbolsonaro/status/1003780293378093057
2018-06-04,PARABÉNS À POLÍCIA. https://t.co/WDnJ4auOLK,11134,1873,https://twitter.com/jairbolsonaro/status/1003591477472186368
2018-06-04,Por isso tentam a todo custo inserir e manter a exclusividade de todas as narrativas que lhes interessam em todas as camadas das instituições de ensino. https://t.co/UMbnWyN6U1,3452,776,https://twitter.com/jairbolsonaro/status/1003578254417162242
2018-06-04,"- Domingo, 03/junho.
- Maratona do Rio de Janeiro.
- Calçadão da Barra/RJ. https://t.co/3tT5AfWO03",3484,542,https://twitter.com/jairbolsonaro/status/1003574617724915712
